col,term,b,se,df,r2,N
payout,year_1936_Low, .057911459501990045, .017400819487046269,                  14, .416471753713008597,                7074
payout,year_1937_Low, .003673372682961396, .023148012680614668,                  14, .416471753713008597,                7074
payout,year_1938_Low, .000028902124201109, .009352391501876296,                  14, .416471753713008597,                7074
payout,year_1939_Low,-.027839160382631779,  .01462908625781747,                  14, .416471753713008597,                7074
payout,year_1940_Low,-.038775319548064908, .011907257423074203,                  14, .416471753713008597,                7074
payout,d_year_1926_Low, .141326210185344442, .204164120488361078,                  14, .416471753713008597,                7074
payout,d_year_1927_Low, .284687910715604342, .206102199877738951,                  14, .416471753713008597,                7074
payout,d_year_1928_Low, .483269279806953556,  .21405073707991823,                  14, .416471753713008597,                7074
payout,d_year_1929_Low, .367028961661560516, .229086946394093327,                  14, .416471753713008597,                7074
payout,d_year_1930_Low, .232298441809834888, .183568434580451245,                  14, .416471753713008597,                7074
payout,d_year_1931_Low,-.009743773185341368, .018145294524238943,                  14, .416471753713008597,                7074
payout,d_year_1933_Low,-.025480488018623886, .026742963342364451,                  14, .416471753713008597,                7074
payout,d_year_1934_Low, -.08398968568495209, .032146565024586182,                  14, .416471753713008597,                7074
payout,d_year_1935_Low, .081766594781515586, .073839842622576923,                  14, .416471753713008597,                7074
payout,d_year_1936_Low, .004781291000155526, .046713765279857974,                  14, .416471753713008597,                7074
payout,d_year_1937_Low, .103416195153049798, .062569524937000964,                  14, .416471753713008597,                7074
payout,d_year_1938_Low,-.024279924029572603, .042806472965961115,                  14, .416471753713008597,                7074
payout,d_year_1939_Low, .035073020985231261, .055983202910988274,                  14, .416471753713008597,                7074
payout,d_year_1940_Low,-.010299906659853069, .048555900133377156,                  14, .416471753713008597,                7074
cashrat,var_Q, .110993083347337998, .018503217868265563,                  14, .788771231036730969,                7074
cashrat,d, .024462732705735058, .024860912669495576,                  14, .788771231036730969,                7074
cashrat,d_Low, .041814711646798744, .076969731998569768,                  14, .788771231036730969,                7074
cashrat,d_year_1926,-.024794465392861301, .019456886104175827,                  14, .788771231036730969,                7074
cashrat,d_year_1927, -.03040080446895899, .026439232834733841,                  14, .788771231036730969,                7074
cashrat,d_year_1928,-.018914139990981231, .030921577957385461,                  14, .788771231036730969,                7074
cashrat,d_year_1929,-.002142075249633704, .030088172384512262,                  14, .788771231036730969,                7074
cashrat,d_year_1930,-.011475547962410298, .022598498379137907,                  14, .788771231036730969,                7074
cashrat,d_year_1931, .000431777249925225, .011250330546500865,                  14, .788771231036730969,                7074
cashrat,d_year_1933, .025331862995290378,  .01424299979808589,                  14, .788771231036730969,                7074
cashrat,d_year_1934, .035212664717279629, .013363945621431403,                  14, .788771231036730969,                7074
cashrat,d_year_1935, .007122808515507951, .010516731125475775,                  14, .788771231036730969,                7074
cashrat,d_year_1936, .035074552038020158, .023701484333426066,                  14, .788771231036730969,                7074
cashrat,d_year_1937,-.004608061403527852, .027929462260680212,                  14, .788771231036730969,                7074
cashrat,d_year_1938,-.012311547752196885, .014520564580233909,                  14, .788771231036730969,                7074
cashrat,d_year_1939,-.014623134479017435,  .01830772773051426,                  14, .788771231036730969,                7074
cashrat,d_year_1940,-.017065990061275255, .022690334386911062,                  14, .788771231036730969,                7074
cashrat,year_1926_Low,  .06163836466313586, .022060077906517022,                  14, .788771231036730969,                7074
cashrat,year_1927_Low, .015956798408054342, .018603111432779068,                  14, .788771231036730969,                7074
cashrat,year_1928_Low,-.014020197633637188, .023911514239429624,                  14, .788771231036730969,                7074
cashrat,year_1929_Low, .021674382767513174, .019410192143375853,                  14, .788771231036730969,                7074
cashrat,year_1930_Low, .016634690378368632, .023123471272598228,                  14, .788771231036730969,                7074
cashrat,year_1931_Low,-.031162819131057555, .007322636804367146,                  14, .788771231036730969,                7074
cashrat,year_1933_Low, .013244156270203566, .005544813264672717,                  14, .788771231036730969,                7074
cashrat,year_1934_Low, .010873981923600881, .005939218637046506,                  14, .788771231036730969,                7074
cashrat,year_1935_Low, .000845050830501988, .008149834173360314,                  14, .788771231036730969,                7074
cashrat,year_1936_Low,-.043287743908719874, .013885848925763238,                  14, .788771231036730969,                7074
cashrat,year_1937_Low,-.038920011380562801, .017260014146271215,                  14, .788771231036730969,                7074
cashrat,year_1938_Low, .001651362761828843, .007052620048803552,                  14, .788771231036730969,                7074
cashrat,year_1939_Low,-.019267164428717107, .009474679534508547,                  14, .788771231036730969,                7074
cashrat,year_1940_Low,-.045057485075505971, .012178137576581208,                  14, .788771231036730969,                7074
cashrat,d_year_1926_Low,-.016417282474028291, .083685628270695686,                  14, .788771231036730969,                7074
cashrat,d_year_1927_Low, .000870440324192372, .080874492393568712,                  14, .788771231036730969,                7074
cashrat,d_year_1928_Low, .062398860528248737, .082512511022151583,                  14, .788771231036730969,                7074
cashrat,d_year_1929_Low,-.032192524948428961,  .06980654130307154,                  14, .788771231036730969,                7074
cashrat,d_year_1930_Low,-.059598858812143295, .065606902963075087,                  14, .788771231036730969,                7074
cashrat,d_year_1931_Low,-.020718090116400519, .013739402852084961,                  14, .788771231036730969,                7074
cashrat,d_year_1933_Low,-.025002844646785965, .019226075409022745,                  14, .788771231036730969,                7074
cashrat,d_year_1934_Low,-.036550346926054751, .016233085031058653,                  14, .788771231036730969,                7074
cashrat,d_year_1935_Low, .005496404058466291, .018338240461956305,                  14, .788771231036730969,                7074
cashrat,d_year_1936_Low,-.021961137398546705, .030794701303667925,                  14, .788771231036730969,                7074
cashrat,d_year_1937_Low, -.04261120320802831, .039647802520394196,                  14, .788771231036730969,                7074
cashrat,d_year_1938_Low,-.001445773206368608, .018614823630200721,                  14, .788771231036730969,                7074
cashrat,d_year_1939_Low, .004429016248532942, .025702213938900566,                  14, .788771231036730969,                7074
cashrat,d_year_1940_Low, .017678766097494233, .027496624015943289,                  14, .788771231036730969,                7074
